effective_date,universe,action,ticker,source_url,notes
2025-03-28,NIFTY_MIDCAP_100,REMOVE,DELHIVERY,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,FACT,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,IDBI,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,INDHOTEL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,IOB,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,JSWINFRA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,MRPL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,NLCINDIA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,POONAWALLA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,SUNDARMFIN,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,REMOVE,TATACHEM,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,ATGL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,BHEL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,GLENMARK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,IRCTC,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,MOTILALOFS,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,NATIONALUM,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,NHPC,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,NTPCGREEN,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,OLAELEC,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,PREMIERENE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,UNIONBANK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,VMM,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_MIDCAP_100,ADD,WAAREEENER,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,360ONE,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,AAVAS,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,APARINDS,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,BLUESTARCO,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,CENTRALBK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,CHENNPETRO,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,FINCABLES,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,GLENMARK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,GMDCLTD,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,HAPPSTMNDS,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,INTELLECT,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,J&KBANK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,JYOTHYLAB,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,NATIONALUM,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,NSLNISP,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,OLECTRA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,RAYMOND,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,RBLBANK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,SWSOLAR,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,TANLA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,UCOBANK,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,REMOVE,ZEEL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,AFCONS,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,ANANTRAJ,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,FIRSTCRY,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,DELHIVERY,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,DEVYANI,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,GODFRYPHLP,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,HSCL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,IDBI,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,IGIL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,IKS,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,KFINTECH,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,NEULANDLAB,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,NEWGEN,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,NUVAMA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,PCBL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,PGEL,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,POONAWALLA,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,RPOWER,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,SAGILITY,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,TATACHEM,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,WELCORP,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-03-28,NIFTY_SMALLCAP_100,ADD,ZENTEC,https://www.niftyindices.com/Press_Release/ind_prs21022025.pdf,official semi-annual review
2025-09-30,NIFTY_100,REMOVE,DABUR,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,REMOVE,HEROMOTOCO,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,REMOVE,ICICIPRULI,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,REMOVE,INDUSINDBK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,REMOVE,SWIGGY,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,ADD,HINDZINC,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,ADD,MAXHEALTH,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,ADD,MAZDOCK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,ADD,ENRIN,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_100,ADD,SOLARINDS,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,ABFRL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,APOLLOTYRE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,BANDHANBNK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,MAHABANK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,ESCORTS,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,HINDZINC,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,MAXHEALTH,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,MAZDOCK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,OLAELEC,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,PETRONET,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,SJVN,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,REMOVE,SOLARINDS,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,360ONE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,BLUESTARCO,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,COROMANDEL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,DABUR,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,FORTIS,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,GODFRYPHLP,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,HEROMOTOCO,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,POWERINDIA,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,INDUSINDBK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,ITCHOTELS,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,KEI,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_MIDCAP_100,ADD,SWIGGY,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,ACE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,BATAINDIA,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,BSOFT,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,GODFRYPHLP,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,GSPL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,HFCL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,IDBI,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,INDIAMART,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,ITI,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,PVRINOX,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,RAILTEL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,RKFORGE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,RITES,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,SONATSOFTW,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,TTML,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,TITAGARH,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,REMOVE,WELSPUNLIV,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,AEGISVOPAK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,ANANDRATHI,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,APTUS,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,BANDHANBNK,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,CGCL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,CHOLAHLDNG,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,DEEPAKFERT,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,GILLETTE,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,GLAND,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,JBCHEPHARM,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,JINDALSAW,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,JYOTICNC,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,MRPL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,OLAELEC,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,STARHEALTH,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,WHIRLPOOL,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
2025-09-30,NIFTY_SMALLCAP_100,ADD,WOCKPHARMA,https://www.niftyindices.com/Press_Release/ind_prs22082025.pdf,official semi-annual review
